order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
719,ORD-20250807-00719,55,2025-08-07,pendiente,3469.4,12,310,728.57,4091.64,debit_card,express,,
720,ORD-20250513-00720,312,2025-05-13,enviado,2636.84,4,340,553.74,3425.11,credit_card,same_day,,
721,ORD-20240318-00721,110,2024-03-18,enviado,3287.87,8,420,690.45,4135.29,paypal,standard,,
722,ORD-20230826-00722,104,2023-08-26,cancelado,3735.48,18,190,784.45,4037.54,credit_card,standard,,
723,ORD-20241021-00723,249,2024-10-21,cancelado,294,0,50,61.74,405.74,cash_on_delivery,express,,Nota del cliente: Llamar antes
724,ORD-20230526-00724,222,2023-05-26,procesando,2895.51,0,100,608.06,3603.57,paypal,standard,,
725,ORD-20231209-00725,105,2023-12-09,pendiente,2193.83,1,450,460.7,3082.59,debit_card,standard,,
726,ORD-20230419-00726,100,2023-04-19,pendiente,1993.63,7,390,418.66,2662.74,paypal,express,,Nota del cliente: Envolver para regalo
727,ORD-20250730-00727,210,2025-07-30,entregado,1988.22,16,120,417.53,2207.63,bank_transfer,same_day,,
728,ORD-20250816-00728,259,2025-08-16,procesando,4293.36,19,320,901.61,4699.23,debit_card,same_day,,
729,ORD-20250903-00729,297,2025-09-03,enviado,7758.76,19,450,1629.34,8363.94,bank_transfer,same_day,,
730,ORD-20230517-00730,269,2023-05-17,cancelado,1227.48,7,350,257.77,1749.33,bank_transfer,pickup,,
731,ORD-20241003-00731,197,2024-10-03,enviado,2097.15,8,260,440.4,2629.78,credit_card,pickup,,
732,ORD-20230627-00732,264,2023-06-27,enviado,1760.84,4,200,369.78,2260.19,paypal,pickup,,Nota del cliente: Entregar por la tarde
733,ORD-20250315-00733,228,2025-03-15,pendiente,1510.02,10,500,317.1,2176.12,credit_card,express,,
734,ORD-20230322-00734,242,2023-03-22,cancelado,2117.23,13,40,444.62,2326.61,paypal,same_day,,
735,ORD-20250214-00735,208,2025-02-14,cancelado,3599.12,6,50,755.82,4188.99,debit_card,standard,,
736,ORD-20250815-00736,64,2025-08-15,cancelado,4143.87,5,290,870.21,5096.89,credit_card,pickup,8,
737,ORD-20250726-00737,296,2025-07-26,entregado,1154.8,8,40,242.51,1344.93,paypal,same_day,,
738,ORD-20250805-00738,78,2025-08-05,procesando,1617.28,3,310,339.63,2218.39,cash_on_delivery,pickup,,Nota del cliente: Entregar por la tarde
739,ORD-20230628-00739,55,2023-06-28,entregado,2129.4,12,130,447.17,2451.04,cash_on_delivery,standard,,
740,ORD-20250202-00740,67,2025-02-02,procesando,587.11,1,280,123.29,984.53,bank_transfer,pickup,,
741,ORD-20230219-00741,326,2023-02-19,enviado,2666.01,7,440,559.86,3479.25,paypal,standard,,
742,ORD-20230308-00742,101,2023-03-08,entregado,1039.08,14,420,218.21,1531.82,debit_card,express,,
743,ORD-20240430-00743,93,2024-04-30,pendiente,1186.2,18,0,249.1,1221.78,debit_card,standard,,
744,ORD-20240914-00744,223,2024-09-14,pendiente,2742.5,16,20,575.93,2899.63,paypal,same_day,,
745,ORD-20240612-00745,288,2024-06-12,cancelado,2973.02,19,80,624.33,3112.48,paypal,same_day,,
746,ORD-20240731-00746,328,2024-07-31,pendiente,7165.55,15,150,1504.77,7745.49,cash_on_delivery,standard,2,
747,ORD-20230919-00747,175,2023-09-19,cancelado,1140.65,19,490,239.54,1653.47,credit_card,express,,
748,ORD-20240102-00748,302,2024-01-02,cancelado,1696.2,19,160,356.2,1890.12,credit_card,express,,
749,ORD-20240812-00749,269,2024-08-12,cancelado,2051.15,3,390,430.74,2810.36,credit_card,standard,,
750,ORD-20250121-00750,260,2025-01-21,pendiente,2492.27,10,160,523.38,2926.42,cash_on_delivery,pickup,2,
751,ORD-20230313-00751,327,2023-03-13,procesando,1436.13,8,260,301.59,1882.83,cash_on_delivery,express,,
752,ORD-20250816-00752,89,2025-08-16,procesando,1851.1,10,280,388.73,2334.72,paypal,express,2,
753,ORD-20251015-00753,37,2025-10-15,procesando,3885.19,5,50,815.89,4556.82,cash_on_delivery,express,1,
754,ORD-20240226-00754,267,2024-02-26,entregado,938,16,130,196.98,1114.9,debit_card,pickup,,
755,ORD-20240712-00755,109,2024-07-12,enviado,2181.12,11,120,458.04,2519.24,credit_card,same_day,,
756,ORD-20230126-00756,40,2023-01-26,enviado,572.24,14,160,120.17,772.3,debit_card,pickup,,
757,ORD-20251110-00757,268,2025-11-10,enviado,776.36,13,380,163.04,1218.47,paypal,same_day,,
758,ORD-20251009-00758,216,2025-10-09,cancelado,6843.96,7,210,1437.23,8012.11,debit_card,express,,
759,ORD-20250130-00759,310,2025-01-30,cancelado,2418.85,2,180,507.96,3058.43,debit_card,pickup,6,
760,ORD-20231225-00760,72,2023-12-25,pendiente,2018.75,18,120,423.94,2199.32,bank_transfer,standard,,
761,ORD-20250530-00761,147,2025-05-30,entregado,331.41,2,290,69.6,684.38,cash_on_delivery,same_day,,
762,ORD-20250216-00762,89,2025-02-16,enviado,3191.02,16,400,670.11,3750.57,bank_transfer,same_day,,
763,ORD-20230117-00763,332,2023-01-17,entregado,1073.85,4,40,225.51,1296.41,debit_card,express,,
764,ORD-20240114-00764,255,2024-01-14,pendiente,779.09,13,370,163.61,1211.42,bank_transfer,standard,3,Nota del cliente: Llamar antes
765,ORD-20230605-00765,21,2023-06-05,procesando,998.06,10,60,209.59,1167.84,debit_card,express,,Nota del cliente: Envolver para regalo
766,ORD-20251121-00766,78,2025-11-21,entregado,141.86,14,260,29.79,411.79,debit_card,pickup,,
767,ORD-20250103-00767,64,2025-01-03,procesando,2442.95,19,20,513.02,2511.81,bank_transfer,standard,,
768,ORD-20240117-00768,268,2024-01-17,pendiente,2361.76,13,320,495.97,2870.7,paypal,pickup,,
769,ORD-20251025-00769,191,2025-10-25,entregado,3876.02,0,80,813.96,4769.98,credit_card,same_day,4,
770,ORD-20230216-00770,147,2023-02-16,cancelado,632.5,5,240,132.83,973.71,bank_transfer,pickup,,
771,ORD-20231231-00771,214,2023-12-31,cancelado,128.73,3,200,27.03,351.9,credit_card,same_day,,
772,ORD-20250203-00772,41,2025-02-03,pendiente,4909.51,20,300,1031,5258.61,cash_on_delivery,pickup,,Nota del cliente: Dejar en portería
773,ORD-20230723-00773,234,2023-07-23,pendiente,3265.43,18,390,685.74,3753.39,paypal,same_day,,
774,ORD-20240102-00774,196,2024-01-02,entregado,3059.99,4,400,642.6,3980.19,paypal,same_day,,
775,ORD-20230410-00775,212,2023-04-10,pendiente,2224.91,19,320,467.23,2589.41,cash_on_delivery,standard,,
776,ORD-20250718-00776,19,2025-07-18,pendiente,142.71,11,290,29.97,446.98,paypal,standard,,
777,ORD-20230104-00777,76,2023-01-04,entregado,1855.34,12,440,389.62,2462.32,paypal,express,,
778,ORD-20230830-00778,166,2023-08-30,entregado,4105.64,19,80,862.18,4267.75,debit_card,express,,
779,ORD-20250301-00779,180,2025-03-01,pendiente,3605.97,6,200,757.25,4346.86,paypal,express,,
780,ORD-20250626-00780,299,2025-06-26,pendiente,5234.11,12,250,1099.16,5955.18,bank_transfer,express,,Nota del cliente: Llamar antes
781,ORD-20230516-00781,221,2023-05-16,procesando,1491.35,15,60,313.18,1640.83,credit_card,pickup,,
782,ORD-20240713-00782,70,2024-07-13,procesando,4413.71,0,130,926.88,5470.59,debit_card,express,,
783,ORD-20241016-00783,215,2024-10-16,procesando,2652.87,17,100,557.1,2858.98,paypal,standard,,
784,ORD-20240521-00784,278,2024-05-21,enviado,2930.65,11,160,615.44,3383.72,credit_card,same_day,2,
785,ORD-20250304-00785,10,2025-03-04,procesando,2821.08,15,370,592.43,3360.35,paypal,express,,Nota del cliente: Envolver para regalo
786,ORD-20240525-00786,14,2024-05-25,enviado,2322.4,17,170,487.7,2585.29,credit_card,standard,10,
787,ORD-20251008-00787,181,2025-10-08,enviado,1583.93,5,140,332.63,1977.36,bank_transfer,same_day,,Nota del cliente: Llamar antes
788,ORD-20230112-00788,246,2023-01-12,pendiente,760.32,10,450,159.67,1293.96,cash_on_delivery,standard,,
789,ORD-20230914-00789,196,2023-09-14,entregado,668.6,6,450,140.41,1218.89,credit_card,same_day,,
790,ORD-20241108-00790,124,2024-11-08,enviado,3569.24,12,280,749.54,4170.47,bank_transfer,express,,
791,ORD-20230926-00791,229,2023-09-26,entregado,1987.28,20,40,417.33,2047.15,cash_on_delivery,same_day,,
792,ORD-20240925-00792,152,2024-09-25,pendiente,939.3,3,410,197.25,1518.37,debit_card,same_day,,Nota del cliente: Envolver para regalo
793,ORD-20240812-00793,79,2024-08-12,procesando,1971.67,9,360,414.05,2568.27,paypal,express,,
794,ORD-20240616-00794,213,2024-06-16,procesando,3958.84,3,330,831.36,5001.43,paypal,express,,
795,ORD-20230612-00795,119,2023-06-12,enviado,2045.1,16,60,429.47,2207.35,credit_card,standard,,Nota del cliente: Dejar en portería
796,ORD-20231224-00796,151,2023-12-24,enviado,361.8,8,470,75.98,878.84,debit_card,same_day,,
797,ORD-20230117-00797,164,2023-01-17,enviado,512.69,3,270,107.66,874.97,debit_card,pickup,,
798,ORD-20240809-00798,34,2024-08-09,cancelado,183.99,16,240,38.64,433.19,bank_transfer,pickup,,
799,ORD-20240725-00799,272,2024-07-25,entregado,2274.63,5,330,477.67,2968.57,debit_card,same_day,8,
800,ORD-20240717-00800,213,2024-07-17,enviado,1121.26,0,290,235.46,1646.72,paypal,express,,
801,ORD-20250518-00801,323,2025-05-18,entregado,4103.7,15,230,861.78,4579.93,paypal,same_day,,
802,ORD-20241030-00802,49,2024-10-30,enviado,797.66,19,360,167.51,1173.61,debit_card,express,,
803,ORD-20250710-00803,319,2025-07-10,cancelado,1282.85,20,280,269.4,1575.68,paypal,pickup,,
804,ORD-20231024-00804,17,2023-10-24,cancelado,1808.13,9,460,379.71,2485.11,credit_card,standard,7,Nota del cliente: Dejar en portería
805,ORD-20250128-00805,211,2025-01-28,enviado,128.73,17,0,27.03,133.88,bank_transfer,express,10,
806,ORD-20251016-00806,177,2025-10-16,entregado,58.3,20,0,12.24,58.88,bank_transfer,pickup,4,
807,ORD-20240610-00807,193,2024-06-10,procesando,105.62,3,120,22.18,244.63,bank_transfer,pickup,9,
808,ORD-20250326-00808,128,2025-03-26,pendiente,576.9,6,400,121.15,1063.44,bank_transfer,same_day,6,Nota del cliente: Envolver para regalo
809,ORD-20241102-00809,181,2024-11-02,pendiente,2170.28,18,180,455.76,2415.39,debit_card,same_day,,
810,ORD-20230125-00810,280,2023-01-25,pendiente,3899.16,16,390,818.82,4484.11,paypal,pickup,,
811,ORD-20230820-00811,108,2023-08-20,pendiente,1026.28,0,380,215.52,1621.8,bank_transfer,express,,
812,ORD-20241128-00812,228,2024-11-28,pendiente,5240.63,8,500,1100.53,6421.91,bank_transfer,express,,
813,ORD-20250928-00813,119,2025-09-28,pendiente,2013.8,5,0,422.9,2336.01,bank_transfer,express,,
814,ORD-20240328-00814,222,2024-03-28,entregado,2251.65,12,310,472.85,2764.3,debit_card,pickup,,Nota del cliente: Llamar antes
815,ORD-20250810-00815,209,2025-08-10,pendiente,448.7,7,240,94.23,751.52,bank_transfer,same_day,,
816,ORD-20241120-00816,8,2024-11-20,pendiente,2477.6,19,30,520.3,2557.16,paypal,same_day,,Nota del cliente: Envolver para regalo
817,ORD-20240227-00817,230,2024-02-27,enviado,857.3,11,390,180.03,1333.03,bank_transfer,pickup,,
818,ORD-20240117-00818,188,2024-01-17,enviado,2022.55,8,460,424.74,2745.49,debit_card,standard,,
819,ORD-20250420-00819,29,2025-04-20,pendiente,3963.94,6,440,832.43,4998.53,credit_card,same_day,,
820,ORD-20250306-00820,79,2025-03-06,enviado,526.32,3,30,110.53,651.06,debit_card,pickup,,
821,ORD-20231007-00821,216,2023-10-07,entregado,1781.14,20,410,374.04,2208.95,bank_transfer,pickup,,
822,ORD-20250407-00822,322,2025-04-07,enviado,8120.66,13,360,1705.34,9130.31,debit_card,standard,,
823,ORD-20240123-00823,28,2024-01-23,cancelado,1624.97,8,480,341.24,2316.21,credit_card,standard,8,Nota del cliente: Dejar en portería
824,ORD-20230329-00824,259,2023-03-29,enviado,2563.67,12,140,538.37,2934.4,paypal,same_day,,
825,ORD-20240816-00825,124,2024-08-16,pendiente,1359.2,4,350,285.43,1940.26,bank_transfer,express,,
826,ORD-20230716-00826,223,2023-07-16,procesando,1728.63,0,160,363.01,2251.64,bank_transfer,standard,,
827,ORD-20230612-00827,187,2023-06-12,entregado,1517.74,4,500,318.73,2275.76,paypal,express,7,
828,ORD-20240112-00828,91,2024-01-12,procesando,2425.39,0,400,509.33,3334.72,bank_transfer,pickup,,
829,ORD-20230628-00829,188,2023-06-28,entregado,3025.07,20,350,635.26,3405.32,bank_transfer,pickup,,
830,ORD-20240605-00830,128,2024-06-05,cancelado,2535.99,10,390,532.56,3204.95,cash_on_delivery,same_day,,
831,ORD-20250421-00831,53,2025-04-21,procesando,2279.05,20,30,478.6,2331.84,paypal,pickup,,
832,ORD-20250325-00832,306,2025-03-25,cancelado,105.62,17,220,22.18,329.84,debit_card,standard,,
833,ORD-20240511-00833,289,2024-05-11,enviado,684.9,2,120,143.83,935.03,bank_transfer,express,6,
834,ORD-20230828-00834,311,2023-08-28,enviado,5512.28,16,140,1157.58,5927.9,bank_transfer,standard,,
835,ORD-20240114-00835,9,2024-01-14,procesando,5977.25,8,230,1255.22,6984.29,debit_card,same_day,,
836,ORD-20230219-00836,128,2023-02-19,enviado,567.01,18,140,119.07,724.02,debit_card,pickup,,
837,ORD-20230901-00837,254,2023-09-01,entregado,1802.46,17,210,378.52,2084.56,paypal,express,,Nota del cliente: Llamar antes
838,ORD-20230815-00838,222,2023-08-15,pendiente,2205.46,11,330,463.15,2756.01,bank_transfer,same_day,9,
839,ORD-20241119-00839,219,2024-11-19,entregado,4456.68,11,100,935.9,5002.35,bank_transfer,express,,
840,ORD-20240424-00840,218,2024-04-24,cancelado,354.62,20,90,74.47,448.17,bank_transfer,express,7,
841,ORD-20240603-00841,171,2024-06-03,enviado,1811.85,17,70,380.49,1954.33,debit_card,pickup,,Nota del cliente: Entregar por la tarde
842,ORD-20241007-00842,249,2024-10-07,entregado,2921.01,16,250,613.41,3317.06,debit_card,standard,,
843,ORD-20230523-00843,20,2023-05-23,cancelado,403.75,1,290,84.79,774.5,credit_card,standard,7,
844,ORD-20240721-00844,39,2024-07-21,pendiente,832.5,8,450,174.83,1390.73,cash_on_delivery,same_day,,Nota del cliente: Envolver para regalo
845,ORD-20240808-00845,48,2024-08-08,cancelado,98.85,17,90,20.76,192.81,debit_card,pickup,,
846,ORD-20251018-00846,122,2025-10-18,procesando,4301.33,2,470,903.28,5588.58,bank_transfer,same_day,,
847,ORD-20230702-00847,161,2023-07-02,procesando,1316.96,20,40,276.56,1370.13,paypal,same_day,,
848,ORD-20230612-00848,301,2023-06-12,cancelado,239.46,4,130,50.29,410.17,bank_transfer,express,,Nota del cliente: Envolver para regalo
849,ORD-20241106-00849,274,2024-11-06,cancelado,4210.5,8,210,884.21,4967.87,cash_on_delivery,same_day,,Nota del cliente: Llamar antes
850,ORD-20230402-00850,20,2023-04-02,entregado,3452.88,18,80,725.1,3636.46,paypal,same_day,,
851,ORD-20230509-00851,125,2023-05-09,enviado,3279.22,7,360,688.64,4098.31,credit_card,same_day,,
852,ORD-20251027-00852,39,2025-10-27,enviado,3639.1,2,100,764.21,4430.53,cash_on_delivery,express,,Nota del cliente: Envolver para regalo
853,ORD-20240122-00853,193,2024-01-22,enviado,421.43,6,320,88.5,804.64,debit_card,express,,
854,ORD-20230508-00854,89,2023-05-08,enviado,495.16,13,30,103.98,564.77,bank_transfer,standard,,
855,ORD-20240203-00855,127,2024-02-03,cancelado,101,0,120,21.21,242.21,debit_card,standard,2,
856,ORD-20250101-00856,163,2025-01-01,enviado,5213.75,16,220,1094.89,5694.44,debit_card,pickup,7,Nota del cliente: Llamar antes
857,ORD-20230303-00857,285,2023-03-03,entregado,3712.81,3,200,779.69,4581.12,debit_card,same_day,,
858,ORD-20240714-00858,144,2024-07-14,pendiente,3372.66,4,170,708.26,4116.01,credit_card,pickup,,
859,ORD-20230718-00859,240,2023-07-18,pendiente,4213.76,16,440,884.89,4864.45,debit_card,express,,
860,ORD-20231102-00860,104,2023-11-02,cancelado,354.99,15,60,74.55,436.29,bank_transfer,pickup,4,
861,ORD-20240920-00861,226,2024-09-20,cancelado,2418.85,15,220,507.96,2783.98,paypal,express,,Nota del cliente: Envolver para regalo
862,ORD-20230720-00862,240,2023-07-20,procesando,990.58,18,180,208.02,1200.3,credit_card,standard,,Nota del cliente: Llamar antes
863,ORD-20230920-00863,30,2023-09-20,procesando,877.05,0,290,184.18,1351.23,cash_on_delivery,express,5,
864,ORD-20250111-00864,43,2025-01-11,cancelado,1479.32,7,410,310.66,2096.43,bank_transfer,standard,10,
865,ORD-20250713-00865,42,2025-07-13,entregado,498.8,8,310,104.75,873.65,bank_transfer,express,,
866,ORD-20240610-00866,108,2024-06-10,entregado,2106.38,9,230,442.34,2589.15,cash_on_delivery,same_day,,
867,ORD-20240725-00867,36,2024-07-25,enviado,3298.59,2,10,692.7,3935.32,credit_card,express,,Nota del cliente: Envolver para regalo
868,ORD-20231002-00868,316,2023-10-02,entregado,900.17,0,440,189.04,1529.21,cash_on_delivery,pickup,,
869,ORD-20251210-00869,110,2025-12-10,entregado,1327.19,9,240,278.71,1726.45,paypal,express,,
870,ORD-20231126-00870,137,2023-11-26,procesando,1819.56,6,410,382.11,2502.5,debit_card,express,,
871,ORD-20230523-00871,116,2023-05-23,enviado,3737.9,0,130,784.96,4652.86,paypal,express,,
872,ORD-20250602-00872,254,2025-06-02,enviado,1719.01,3,250,360.99,2278.43,cash_on_delivery,same_day,1,
873,ORD-20250124-00873,310,2025-01-24,entregado,3632.9,1,360,762.91,4719.48,credit_card,pickup,5,Nota del cliente: Envolver para regalo
874,ORD-20250731-00874,93,2025-07-31,cancelado,1346.26,16,420,282.71,1833.57,bank_transfer,pickup,6,
875,ORD-20230309-00875,308,2023-03-09,enviado,2454.05,0,410,515.35,3379.4,bank_transfer,express,,Nota del cliente: Llamar antes
876,ORD-20241003-00876,264,2024-10-03,cancelado,755.67,11,370,158.69,1201.24,paypal,express,,
877,ORD-20231111-00877,102,2023-11-11,pendiente,506.88,2,40,106.44,643.18,cash_on_delivery,pickup,,
878,ORD-20251026-00878,320,2025-10-26,enviado,2776.23,15,230,583.01,3172.81,debit_card,standard,,
879,ORD-20231023-00879,272,2023-10-23,pendiente,98.45,11,360,20.67,468.29,bank_transfer,express,,
880,ORD-20250718-00880,231,2025-07-18,enviado,1109.49,7,170,232.99,1434.82,debit_card,standard,,
881,ORD-20240206-00881,44,2024-02-06,entregado,2175.18,10,70,456.79,2484.45,credit_card,pickup,,
882,ORD-20250311-00882,1,2025-03-11,procesando,3293.35,12,290,691.6,3879.75,paypal,pickup,,
883,ORD-20230501-00883,140,2023-05-01,entregado,499.53,1,90,104.9,689.43,debit_card,standard,,
884,ORD-20240624-00884,301,2024-06-24,cancelado,3022.47,13,70,634.72,3334.27,credit_card,standard,7,
885,ORD-20240805-00885,277,2024-08-05,enviado,3434.2,9,100,721.18,3946.3,cash_on_delivery,standard,,
886,ORD-20230720-00886,152,2023-07-20,enviado,3590.21,8,470,753.94,4526.93,credit_card,express,,
887,ORD-20240707-00887,235,2024-07-07,procesando,3214.5,19,470,675.05,3748.8,bank_transfer,pickup,,
888,ORD-20240826-00888,250,2024-08-26,cancelado,1678.21,0,240,352.42,2270.63,credit_card,pickup,,
889,ORD-20241021-00889,306,2024-10-21,procesando,5105.66,18,150,1072.19,5408.83,paypal,express,,
890,ORD-20250522-00890,5,2025-05-22,enviado,5810.72,19,160,1220.25,6086.93,cash_on_delivery,standard,,
891,ORD-20241019-00891,282,2024-10-19,pendiente,143.13,11,450,30.06,607.45,cash_on_delivery,express,,Nota del cliente: Dejar en portería
892,ORD-20250405-00892,128,2025-04-05,enviado,3382.46,17,260,710.32,3777.76,credit_card,standard,,
893,ORD-20240310-00893,306,2024-03-10,procesando,512.18,7,110,107.56,693.89,bank_transfer,same_day,,Nota del cliente: Dejar en portería
894,ORD-20251012-00894,106,2025-10-12,entregado,2112.92,1,320,443.71,2855.5,paypal,express,,
895,ORD-20230812-00895,234,2023-08-12,pendiente,1699.81,1,480,356.96,2519.77,credit_card,standard,,
896,ORD-20251022-00896,98,2025-10-22,entregado,2856.73,18,110,599.91,3052.43,paypal,same_day,,Nota del cliente: Entregar por la tarde
897,ORD-20251107-00897,31,2025-11-07,cancelado,1941.25,18,470,407.66,2469.49,credit_card,standard,9,
898,ORD-20241102-00898,328,2024-11-02,procesando,75.75,5,30,15.91,117.87,cash_on_delivery,standard,,
899,ORD-20240621-00899,162,2024-06-21,cancelado,5037.17,16,420,1057.81,5709.03,cash_on_delivery,standard,4,
900,ORD-20240716-00900,71,2024-07-16,entregado,2151.88,5,30,451.89,2526.18,paypal,express,,
901,ORD-20231111-00901,245,2023-11-11,procesando,726.79,17,290,152.63,1045.87,paypal,pickup,8,
902,ORD-20240226-00902,244,2024-02-26,pendiente,6147.39,15,500,1290.95,7016.23,credit_card,express,10,
903,ORD-20250301-00903,238,2025-03-01,procesando,3659.18,4,30,768.43,4311.24,cash_on_delivery,pickup,,
904,ORD-20230113-00904,323,2023-01-13,procesando,5638.84,7,140,1184.16,6568.28,bank_transfer,pickup,,
905,ORD-20231016-00905,11,2023-10-16,procesando,1540.46,0,350,323.5,2213.96,cash_on_delivery,same_day,,
906,ORD-20231024-00906,291,2023-10-24,pendiente,332.91,10,40,69.91,409.53,bank_transfer,pickup,,
907,ORD-20251015-00907,279,2025-10-15,enviado,749.52,2,300,157.4,1191.93,paypal,pickup,,Nota del cliente: Dejar en portería
908,ORD-20251008-00908,243,2025-10-08,cancelado,4689.66,15,480,984.83,5451.04,debit_card,pickup,,
909,ORD-20240228-00909,93,2024-02-28,procesando,1739.15,18,130,365.22,1921.32,paypal,express,,Nota del cliente: Envolver para regalo
910,ORD-20241202-00910,197,2024-12-02,entregado,1558.85,14,380,327.36,2047.97,debit_card,pickup,,
911,ORD-20230225-00911,313,2023-02-25,enviado,2152.77,5,10,452.08,2507.21,credit_card,express,3,
912,ORD-20251126-00912,193,2025-11-26,cancelado,3192.77,3,240,670.48,4007.47,credit_card,standard,,
913,ORD-20230228-00913,26,2023-02-28,procesando,3701.67,17,360,777.35,4209.74,cash_on_delivery,pickup,,
914,ORD-20241123-00914,109,2024-11-23,entregado,675.38,8,420,141.83,1183.18,cash_on_delivery,same_day,,
915,ORD-20230303-00915,123,2023-03-03,entregado,3335.07,17,220,700.36,3688.47,credit_card,same_day,3,
916,ORD-20241225-00916,312,2024-12-25,enviado,516.75,9,390,108.52,968.76,debit_card,standard,,
917,ORD-20241028-00917,108,2024-10-28,enviado,111.72,7,200,23.46,327.36,debit_card,pickup,,
918,ORD-20240115-00918,194,2024-01-15,cancelado,3639.69,3,350,764.33,4644.83,cash_on_delivery,express,,
919,ORD-20230107-00919,14,2023-01-07,enviado,2083.57,0,140,437.55,2661.12,cash_on_delivery,standard,,
920,ORD-20230120-00920,168,2023-01-20,procesando,1726.36,19,500,362.54,2260.89,debit_card,express,,
921,ORD-20250314-00921,148,2025-03-14,entregado,2383.8,16,50,500.6,2552.99,paypal,pickup,,
922,ORD-20251127-00922,212,2025-11-27,procesando,2747.59,8,150,576.99,3254.77,credit_card,same_day,,
923,ORD-20230202-00923,63,2023-02-02,pendiente,3520.1,16,190,739.22,3886.1,bank_transfer,pickup,,
924,ORD-20230304-00924,228,2023-03-04,procesando,1002.19,19,170,210.46,1192.23,debit_card,express,,
925,ORD-20240826-00925,138,2024-08-26,enviado,2943.16,13,40,618.06,3218.61,credit_card,same_day,,
926,ORD-20241129-00926,98,2024-11-29,procesando,808.15,7,110,169.71,1031.29,bank_transfer,standard,5,
927,ORD-20240726-00927,74,2024-07-26,procesando,4433.19,8,70,930.97,5079.5,cash_on_delivery,express,,
928,ORD-20230917-00928,267,2023-09-17,cancelado,312.33,7,280,65.59,636.06,debit_card,express,,
929,ORD-20241231-00929,203,2024-12-31,pendiente,3117.83,8,340,654.74,3863.14,debit_card,standard,,
930,ORD-20251006-00930,129,2025-10-06,entregado,2447.66,0,190,514.01,3151.67,bank_transfer,same_day,,
931,ORD-20240221-00931,233,2024-02-21,cancelado,2031.91,6,50,426.7,2386.7,paypal,same_day,,
932,ORD-20230120-00932,222,2023-01-20,procesando,403.12,17,30,84.66,449.25,cash_on_delivery,pickup,8,
933,ORD-20230824-00933,261,2023-08-24,pendiente,1208.85,15,240,253.86,1521.38,bank_transfer,pickup,,
934,ORD-20241123-00934,30,2024-11-23,pendiente,793.83,1,30,166.7,982.59,debit_card,same_day,10,
935,ORD-20240203-00935,15,2024-02-03,entregado,2856.7,16,170,599.91,3169.54,credit_card,standard,5,
936,ORD-20250202-00936,114,2025-02-02,enviado,2089.9,19,180,438.88,2311.7,cash_on_delivery,standard,,
937,ORD-20240313-00937,193,2024-03-13,enviado,4626.08,17,110,971.48,4921.13,debit_card,express,,
938,ORD-20240408-00938,110,2024-04-08,pendiente,3194.62,16,340,670.87,3694.35,bank_transfer,express,8,
939,ORD-20250103-00939,148,2025-01-03,entregado,1915.19,16,120,402.19,2130.95,cash_on_delivery,pickup,,
940,ORD-20231104-00940,199,2023-11-04,entregado,396.71,5,170,83.31,630.18,credit_card,standard,,
941,ORD-20240102-00941,187,2024-01-02,cancelado,2014.95,15,400,423.14,2535.85,cash_on_delivery,standard,,
942,ORD-20250126-00942,112,2025-01-26,pendiente,4128,20,140,866.88,4309.28,debit_card,pickup,,
943,ORD-20241217-00943,131,2024-12-17,procesando,263.29,17,380,55.29,653.82,paypal,same_day,5,Nota del cliente: Envolver para regalo
944,ORD-20231010-00944,84,2023-10-10,cancelado,3372.06,4,20,708.13,3965.31,debit_card,same_day,,
945,ORD-20230325-00945,268,2023-03-25,procesando,3491.61,14,160,733.24,3896.02,cash_on_delivery,standard,2,
946,ORD-20250226-00946,124,2025-02-26,enviado,1221.4,6,340,256.49,1744.61,paypal,pickup,,
947,ORD-20241027-00947,138,2024-10-27,cancelado,3711.75,15,240,779.47,4174.46,credit_card,pickup,,
948,ORD-20240325-00948,138,2024-03-25,enviado,1251.88,2,480,262.89,1969.73,bank_transfer,standard,,
949,ORD-20240721-00949,9,2024-07-21,cancelado,2014.75,17,40,423.1,2135.34,cash_on_delivery,pickup,,Nota del cliente: Llamar antes
950,ORD-20230705-00950,163,2023-07-05,cancelado,1811.89,12,360,380.5,2334.96,cash_on_delivery,pickup,,
951,ORD-20240903-00951,28,2024-09-03,procesando,2828.39,5,50,593.96,3330.93,paypal,express,10,
952,ORD-20250708-00952,273,2025-07-08,entregado,2840.83,7,170,596.57,3408.54,paypal,standard,,
953,ORD-20240420-00953,235,2024-04-20,entregado,4127.98,4,360,866.88,5189.74,credit_card,standard,5,
954,ORD-20231220-00954,232,2023-12-20,pendiente,2308.61,2,440,484.81,3187.25,cash_on_delivery,standard,8,
955,ORD-20250613-00955,270,2025-06-13,pendiente,223.12,4,40,46.86,301.06,debit_card,pickup,6,Nota del cliente: Entregar por la tarde
956,ORD-20251021-00956,47,2025-10-21,entregado,4565.06,12,450,958.66,5425.91,bank_transfer,same_day,,Nota del cliente: Envolver para regalo
957,ORD-20240215-00957,93,2024-02-15,enviado,2963.76,0,180,622.39,3766.15,paypal,standard,5,
958,ORD-20230413-00958,49,2023-04-13,pendiente,45.91,2,450,9.64,504.63,bank_transfer,standard,,
959,ORD-20241002-00959,328,2024-10-02,entregado,1184.76,3,10,248.8,1408.02,bank_transfer,express,,
